id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,tipo_cambio,fecha_cambio
59042,21-104440,NUTRILON PROFUTURA 3,NO REGISTRA,"LECHE MODIFICADA UAT CON PREBIÓTICOS, PARA NIÑOS A PARTIR DE 1 AÑO LIBRE DE GLUTEN",ALIMENTOS PARA LACTANTES Y NIÑOS DE CORTA EDAD,VIGENTE,Sí,2025-07-26,2025-08-04,,
59043,21-104439,NUTRILON PROFUTURA 4,NO REGISTRA,"LECHE MODIFICADA UAT CON PREBIÓTICOS, PARA NIÑOS A PARTIR DE 2 AÑOS LIBRE DE GLUTEN",ALIMENTOS PARA LACTANTES Y NIÑOS DE CORTA EDAD,VIGENTE,Sí,2025-07-26,2025-08-04,,
59243,3781/104922/2,CRUZ PAMPA,NO REGISTRA,JAMÓN CRUDO SIN HUESO CON CUERO LIBRE DE GLUTEN,SALAZONES,VIGENTE,Sí,2025-07-26,2025-08-04,,
61630,14001324,LA TRANQUERA,NO REGISTRA,YERBA MATE ELABORADA CON PALO - LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,2025-08-04,,
61632,14001869,LA TRANQUERA,MATE COCIDO EN SAQUITOS - LIBRE DE GLUTEN SIN T.A.C.C.,YERBA MATE EN SAQUITOS. LIBRE DE GLUTEN SIN T.A.C.C,YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,2025-08-04,,
63848,025/080000019-3-7/057,MK,NO REGISTRA,LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINAS A Y D - LIBRE DE GLUTEN,LECHE EN POLVO,VIGENTE,Sí,2025-07-26,2025-08-04,,
65789,058-00-011651,SIMPLOT,CHAUCHA,CHAUCHAS CORTADAS SUPERCONGELADAS - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,2025-08-04,,
65825,030-00-011656,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE JAZMIN - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66014,02-700923,MI REFUGIO SIN TACC,NO REGISTRA,ALFAJOR RELLENO DE DULCE DE LECHE CUBIERTO CON BAÑO DE REPOSTERÍA. LIBRE DE GLUTEN.,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66015,02-700918,MI REFUGIO SIN TACC,NO REGISTRA,ALFAJOR DE ALMIDÓN DE MAÍZ RELLENO CON DULCE DE LECHE DECORADO CON COCO RALLADO. LIBRE DE GLUTEN.,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66016,02-700915,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON DULCE DE MEMBRILLO. LIBRE DE GLUTEN.,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66017,02-700916,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON CHIPS DE CHOCOLATE. LIBRE DE GLUTEN.,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66018,02-700917,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON DULCE DE BATATA. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66019,02-700937,MI REFUGIO SIN TACC,NO REGISTRA,"PIZZA DE CEBOLLA, MOZZARELLA, ACEITUNAS Y ORÉGANO. LIBRE DE GLUTEN CONGELADA.",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66020,02-700936,MI REFUGIO SIN TACC,NO REGISTRA,"PIZZA CON JAMÓN, QUESO Y ACEITUNAS. LIBRE DE GLUTEN. CONGELADA",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66021,02-700935,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE JAMÓN Y QUESO. LIBRE DE GLUTEN. CONGELADAS,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66022,02-700934,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE CARNE. LIBRE DE GLUTEN. CONGELADAS,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66023,02-700933,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE VERDURA. LIBRE DE GLUTEN. CONGELADAS.,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66024,02-700932,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE POLLO. LIBRE DE GLUTEN. CONGELADAS.,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66025,02-700938,MI REFUGIO SIN TACC,NO REGISTRA,PAN LIBRE DE GLUTEN. CONGELADOS.,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66026,02-700939,MI REFUGIO SIN TACC,NO REGISTRA,SÁNDWICH DE MIGA DE JAMÓN Y QUESO. LIBRE DE GLUTEN. CONGELADOS.,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66027,02-700931,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS MARINERAS. LIBRE DE GLUTEN.,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66028,02-700930,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN DE CHOCOLATE CON DULCE DE LECHE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66029,02-700941,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS SABOR A VAINILLA CUBIERTAS CON BAÑO DE REPOSTERÍA SEMIAMARGO. LIBRE DE GLUTEN.,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66030,02-700948,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS RELLENAS CON CALABAZA Y MOZZARELLA LIBRE DE GLUTEN. CONGELADAS.,PASTAS FRESCAS RELLENAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66031,02-700949,MI REFUGIO SIN TACC,NO REGISTRA,"PASTAS FRESCAS RELLENAS CON JAMÓN, RICOTA Y MOZZARELLA. LIBRE GLUTEN. CONGELADAS.",PASTAS FRESCAS RELLENAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66032,02-700950,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS RELLENAS CON POLLO Y RICOTA. LIBRE DE GLUTEN. CONGELADAS.,PASTAS FRESCAS RELLENAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66033,02-700951,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS RELLENAS CON RICOTAS DE NUEZ. LIBRE DE GLUTEN. CONGELADAS.,PASTAS FRESCAS RELLENAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66034,02-700952,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS RELLENAS CON VERDURA Y RICOTA. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS RELLENAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66039,02-700981,MI REFUGIO SIN TACC,NO REGISTRA,BIZCOCHO DULCE CON DULCE DE LECHE CUBIERTO CON BAÑO DE REPOSTERÍA SEMIAMARGO. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66040,02-700977,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES SURTIDAS. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66041,02-700956,MI REFUGIO SIN TACC,NO REGISTRA,TAPAS PARA EMPANADAS. LIBRE DE GLUTEN. CONGELADAS,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66042,02-700958,MI REFUGIO SIN TACC,NO REGISTRA,PAN CON TRIGO SARRACENO Y SEMILLAS. LIBRE DE GLUTEN. CONGELADO,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66043,02-700976,MI REFUGIO SIN TACC,NO REGISTRA,MASA PARA PIZZAS. LIBRE DE GLUTEN. CONGELADA,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66044,02-700955,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS CON ESPINACA. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,,
66045,02-700957,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS AL HUEVO. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,,
66046,02-700978,MI REFUGIO SIN TACC,NO REGISTRA,TARTA DE COCO. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66047,02-700979,MI REFUGIO SIN TACC,NO REGISTRA,PASTA FROLA DE DULCE DE MEMBRILLO. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66048,02-700982,MI REFUGIO SIN TACC,NO REGISTRA,TARTA DE DULCE DE LECHE CON BAÑO DE REPOSTERÍA SEMIAMARGO. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66049,02-700983,MI REFUGIO SIN TACC,NO REGISTRA,MAGDALENA SABOR A VAINILLA CON CHIPS DE CHOCOLATE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66050,02-700975,MI REFUGIO SIN TACC,NO REGISTRA,PASTA FROLA DE DULCE DE BATATA. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66051,02-700980,MI REFUGIO SIN TACC,NO REGISTRA,PIONONO. LIBRE DE GLUTEN. CONGELADO,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66388,02-710002,CELIENERGY,ALFAJOR DE NUEZ RELLENO DE DULCE DE LECHE,ALFAJOR A BASE DE HARINA DE NUEZ RELLENO CON DULCE DE LECHE CON BAÑO DE REPOSTERÍA DE FANTASÍA BLANCO. LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66389,02-710008,CELIENERGY,"ALFAJOR DE SEMILLAS DE ZAPALLO, ALGARROBA RELLENO CON DULCE DE LECHE",ALFAJOR A BASE DE HARINA DE SEMILLAS DE ZAPALLO Y ALGARROBA RELLENO DE DULCE DE LECHE CON BAÑO DE REPOSTERÍA. LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66390,02-710140,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN DE LIMÓN CON NUEZ. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66391,02-710118,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN DE LIMÓN. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66392,02-710141,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN SABOR A VAINILLA CON CHIPS DE CHOCOLATE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66393,02-710120,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN SABOR A VAINILLA. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66394,02-710166,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON LIMÓN Y NUEZ. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66395,02-710170,MI REFUGIO SIN TACC,NO REGISTRA,PAN DULCE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66396,02-710168,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS CON MORRÓN. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,,
66397,02-710169,MI REFUGIO SIN TACC,NO REGISTRA,PIZZA CON CEBOLLA. LIBRE DE GLUTEN. CONGELADA,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66398,02-710172,MI REFUGIO SIN TACC,NO REGISTRA,ROSCA CUBIERTA CON CREMA PASTELERA. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66399,02-710165,MI REFUGIO SIN TACC,NO REGISTRA,SANDWICH DE SALAMÍN Y QUESO. LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66400,02-710167,MI REFUGIO SIN TACC,NO REGISTRA,TAPA PARA PASCUALINA. LIBRE DE GLUTEN. CONGELADA,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66401,02-710146,MI REFUGIO SIN TACC,NO REGISTRA,"TARTA CON TRIGO SARRACENO DE CALABAZA, CEBOLLA Y QUESO. LIBRE DE GLUTEN. CONGELADA",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66402,02-710145,MI REFUGIO SIN TACC,NO REGISTRA,"TARTA CON TRIGO SARRACENO DE JAMÓN, QUESO Y HUEVO. LIBRE DE GLUTEN. CONGELADA",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66403,02-710144,MI REFUGIO SIN TACC,NO REGISTRA,TARTA CON TRIGO SARRACENO DE VERDURA. LIBRE DE GLUTEN. CONGELADA,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66455,02-700767,BENOT,MEDALLÓN DE CHOCOLATE RELLENO CON COCO,BOMBÓN DE CHOCOLATE DIETÉTICO RELLENO CON COCO. LIBRE DE GLUTEN,BOMBONES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66575,02-512551,CADBURY INTENSE,NO REGISTRA,CHOCOLATE SEMIAMARGO AROMATIZADO CON VAINILLINA. LIBRE DE GLUTEN.,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66590,02-700765,BENOT,CHOCOLATE CON LECHE Y CROCANTE,CHOCOLATE CON LECHE DIETÉTICO CON PROTEÍNA DE SOJA. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66591,02-700766,BENOT,CHOCOLATE CON FRUTOS ROJOS Y CROCANTE,CHOCOLATE SEMIAMARGO DIETÉTICO CON PROTEÍNA DE SOJA Y FRUTA. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66601,025/08002983/037,DOS HERMANOS,TOSTADAS DE ARROZ HORNEADAS SIN SAL AGREGADA - LIBRE DE GLUTEN SIN TACC,TOSTADAS DE ARROZ HORNEADAS SIN SAL AGREGADA LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66602,025/08002983/039,DOS HERMANOS,TOSTADAS DE ARROZ HORNEADAS CON SAL -LIBRE DE GLUTEN SIN TACC,TOSTADAS DE ARROZ HORNEADAS LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66603,025/08002983/035,LA ANÓNIMA,TOSTADAS DE ARROZ CON SAL - LIBRE DE GLUTEN SIN TACC,TOSTADAS DE ARROZ LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66631,030-00-011690,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE MENTA - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66633,030-00-011695,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE NARANJA - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66634,030-00-011689,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE ROSAS - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66635,030-00-011694,PACARÍ,SAL DE CUZCO & NIBS,CHOCOLATE AMARGO CON TROZOS DE CACAO Y SAL - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66636,030-00-011713,PACARÍ,60% CACAO ESMERALDAS,CHOCOLATE AMARGO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66637,030-00-011714,PACARÍ,72% CACAO LOS RÍOS,CHOCOLATE AMARGO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66638,030-00-011712,PACARÍ,RAW - 70 % CACAO,CHOCOLATE AMARGO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66639,030-00-011711,PACARÍ,MARACUYÁ - PASSION FRUIT - 60 % CACAO,CHOCOLATE AMARGO CON MARACUYÁ EN POLVO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66641,071-00-011661,SIVIERO MARÍA,LIMONE DI SICILIA,POSTRE CONGELADO A BASE DE AGUA Y AZÚCARES SABOR A LIMÓN - LIBRE DE GLUTEN,POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,,
66642,071-00-011662,SIVIERO MARÍA,AFFOGATO AL CIOCCOLATO,"POSTRE CONGELADO A BASE DE LECHE Y AZÚCARES SABOR A CREMA Y CHOCOLATE, DECORADO CON TROZOS DE CHOCOLATE - LIBRE DE GLUTEN",POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,,
66643,071-00-011665,SIVIERO MARÍA,PANNA CON FRUTTI DI BOSCO,POSTRE CONGELADO A BASE DE LECHE Y AZÚCARES SABOR A CREMA CON SALSA DULCE DE MORAS Y FRAMBUESAS Y FRUTOS ROJOS CONFITADOS - LIBRE DE GLUTEN,POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,,
66644,071-00-011717,SIVIERO MARÍA,STRACCIATELLA,"POSTRE CONGELADO A BASE DE LECHE Y AZÚCARES SABOR A CREMA Y VAINILLA CON TROZOS DE CHOCOLATE, DECORADO CON PREPARADO A BASE DE COCO Y CACAO - LIBRE DE GLUTEN",POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,,
66647,071-00-011659,SIVIERO MARÍA,PANNA CON FRAGOLE,POSTRE CONGELADO A BASE DE LECHE Y AZÚCARES SABOR A CREMA CON SALSA DULCE DE FRUTILLAS Y FRUTILLAS CONFITADAS - LIBRE DE GLUTEN,POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,,
66803,76-01-002505,NO REGISTRA,SAM MILLS - HIGH PROTEIN - GREEN PEA,"PRODUCTO A BASE DE HARINA DE ARVEJAS, LIBRE DE GLUTEN",PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,,
66804,76-01-002503,NO REGISTRA,SAM MILLS - HIGH PROTEIN - CHICKPEA,"PRODUCTO A BASE DE HARINA DE GARBANZO, LIBRE DE GLUTEN",PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,,
66805,76-01-002504,NO REGISTRA,SAM MILLS - HIGH PROTEIN - BLACK BEAN,"PRODUCTO A BASE DE HARINA DE POROTO NEGRO, LIBRE DE GLUTEN",PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,,
66816,14024754,GABY MACHEL,SALSA DE MBURUCUYÁ. LIBRE DE GLUTEN. SIN T.A.C.C.,CONFITURA. LIBRE DE GLUTEN. SIN T.A.C.C.,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66819,71-01-002500,NO REGISTRA,RISO SCOTTI - ALMOND UNSWEETENED - 100% VEGETAL,"ALIMENTO LÍQUIDO A BASE DE ALMENDRAS, LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66822,025/08000161-7/094,CREMIGAL,YOGUR ENTERO SABOR DULCE DE LECHE FORTIFICADO CON VITAMINAS A Y D,YOGUR ENDULZADO ENTERO SABOR DULCE DE LECHE FORTIFICADO CON VITAMINAS A Y D - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66824,025/08000161-7/095,CREMIGAL,YOGUR ENTERO SABOR FRUTAS TROPICALES FORTIFICADO CON VITAMINAS A Y D,YOGUR ENDULZADO ENTERO SABOR FRUTAS TROPICALES FORTIFICADO CON VITAMINAS A Y D - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66828,025/08002215/026,LA LECHERITA,NO REGISTRA,MANTECA LIBRE DE GLUTEN,MANTECA,VIGENTE,Sí,2025-07-26,2025-08-04,,
66829,025/08002215/027,LA LECHERITA,NO REGISTRA,LECHE CHOCOLATADA SEMIDESCREMADA PASTEURIZADA HOMOGENEIZADA LIBRE DE GLUTEN,BEBIDAS LÁCTEAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66830,025/08002318-3-7/020,EL GALEÓN,HARINA DE ARROZ,HARINA DE ARROZ - LIBRE DE GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,2025-08-04,,
66831,025/08002318-3-7/023,EL GALEÓN,HARINA DE ARROZ GELATINIZADA,HARINA DE ARROZ GELATINIZADA - LIBRE DE GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,2025-08-04,,
66832,025/08002318-3-7/024,EL GALEÓN,HARINA DE ARROZ EXTRAFINA,HARINA DE ARROZ EXTRAFINA - LIBRE DE GLUTEN,"HARINAS, SÉMOLAS Y ALMIDONES",VIGENTE,Sí,2025-07-26,2025-08-04,,
66834,14026310,TEMPRANERA,NO REGISTRA,YERBA MATE ELABORADA CON PALO. LIBRE DE GLUTEN. SIN T.A.C.C.,YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,2025-08-04,,
66847,02-581837,LA SERENÍSIMA,LECHE ENTERA ULTRAPASTEURIZADA FORTIFICADA CON VITAMINA A Y D,LECHE ENTERA ULTRAPASTEURIZADA HOMOGENEIZADA FORTIFICADA CON VITAMINA A Y D LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66848,02-700074,CREMÓN - LA SERENÍSIMA,QUESO CREMÓN CREMOSO,QUESO CREMOSO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66887,71-01-002501,NO REGISTRA,"RISO SCOTTI, RICE ORIGINAL, ARROZ ORIGINAL","ALIMENTO LÍQUIDO A BASE DE ARROZ, LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66892,02-700835,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL JAMÓN (SOLUCIÓN). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66893,02-700836,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL CARNE (SOLUCIÓN). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66894,02-700837,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL LIMÓN (SOLUCIÓN). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66895,02-700838,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL POLLO (SOLUCIÓN). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66896,02-700839,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL AROMA ESPECIADO (SOLUCIÓN). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66897,02-700840,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL VAINILLA (SOLUCIÓN). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66898,02-700841,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL VAINILLA (POLVO). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
66899,02-700842,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL CARNE (POLVO). LIBRE DE GLUTEN. USO INDUSTRIAL ALIMENTARIO.,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,,
